sku_id,product_id,name,variant_label,net_quantity,net_unit,pack_count,gtin,lifecycle,storage_class,perishable,shelf_life_days,max_order_quantity,hsn_code,attributes_json
QM-MTS-0091-B,prd_qm_harborcatch_chicken_curry_cut,Chicken Curry Cut - family pack,family pack,1000,g,1,8900000000901,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_curry_cut"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0092-A,prd_qm_meatbasket_chicken_breast_boneless,Chicken Breast Boneless - standard pack,standard pack,500,g,1,8900000000910,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_breast_boneless"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0092-B,prd_qm_meatbasket_chicken_breast_boneless,Chicken Breast Boneless - family pack,family pack,1000,g,1,8900000000911,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_breast_boneless"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0093-A,prd_qm_coastalcut_chicken_thigh_boneless,Chicken Thigh Boneless - standard pack,standard pack,500,g,1,8900000000920,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_chicken_thigh_boneless"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0093-B,prd_qm_coastalcut_chicken_thigh_boneless,Chicken Thigh Boneless - family pack,family pack,1000,g,1,8900000000921,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_chicken_thigh_boneless"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0094-A,prd_qm_harborcatch_chicken_leg_cut,Chicken Leg Cut - standard pack,standard pack,500,g,1,8900000000930,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_leg_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0094-B,prd_qm_harborcatch_chicken_leg_cut,Chicken Leg Cut - family pack,family pack,1000,g,1,8900000000931,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_leg_cut"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0095-A,prd_qm_meatbasket_chicken_mince,Chicken Mince - standard pack,standard pack,500,g,1,8900000000940,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_mince"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0095-B,prd_qm_meatbasket_chicken_mince,Chicken Mince - family pack,family pack,1000,g,1,8900000000941,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_mince"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0096-A,prd_qm_coastalcut_chicken_wings,Chicken Wings - standard pack,standard pack,500,g,1,8900000000950,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_chicken_wings"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0096-B,prd_qm_coastalcut_chicken_wings,Chicken Wings - family pack,family pack,1000,g,1,8900000000951,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_chicken_wings"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0097-A,prd_qm_harborcatch_chicken_tikka_cut,Chicken Tikka Cut - standard pack,standard pack,500,g,1,8900000000960,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_tikka_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0097-B,prd_qm_harborcatch_chicken_tikka_cut,Chicken Tikka Cut - family pack,family pack,1000,g,1,8900000000961,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_tikka_cut"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0098-A,prd_qm_meatbasket_chicken_drumsticks,Chicken Drumsticks - standard pack,standard pack,500,g,1,8900000000970,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_drumsticks"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0098-B,prd_qm_meatbasket_chicken_drumsticks,Chicken Drumsticks - family pack,family pack,1000,g,1,8900000000971,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_chicken_drumsticks"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0099-A,prd_qm_coastalcut_whole_chicken_cleaned,Whole Chicken Cleaned - standard pack,standard pack,500,g,1,8900000000980,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_whole_chicken_cleaned"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0099-B,prd_qm_coastalcut_whole_chicken_cleaned,Whole Chicken Cleaned - family pack,family pack,1000,g,1,8900000000981,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_whole_chicken_cleaned"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0100-A,prd_qm_harborcatch_chicken_sausage,Chicken Sausage - standard pack,standard pack,500,g,1,8900000000990,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_sausage"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0100-B,prd_qm_harborcatch_chicken_sausage,Chicken Sausage - family pack,family pack,1000,g,1,8900000000991,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_chicken_sausage"",""variant_type"":""larger"",""display_pack_size"":""1000 g"",""storage"":""chilled""}"
QM-MTS-0101-A,prd_qm_meatbasket_rohu_curry_cut,Rohu Curry Cut - standard pack,standard pack,500,g,1,8900000001000,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_rohu_curry_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0102-A,prd_qm_coastalcut_katla_curry_cut,Katla Curry Cut - standard pack,standard pack,500,g,1,8900000001010,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_katla_curry_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0103-A,prd_qm_harborcatch_rawas_fillet,Rawas Fillet - standard pack,standard pack,500,g,1,8900000001020,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_rawas_fillet"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0104-A,prd_qm_meatbasket_basa_fillet,Basa Fillet - standard pack,standard pack,500,g,1,8900000001030,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_basa_fillet"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0105-A,prd_qm_coastalcut_pomfret_cleaned,Pomfret Cleaned - standard pack,standard pack,500,g,1,8900000001040,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_pomfret_cleaned"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0106-A,prd_qm_harborcatch_medium_prawns,Medium Prawns - standard pack,standard pack,500,g,1,8900000001050,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_medium_prawns"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0107-A,prd_qm_meatbasket_tiger_prawns,Tiger Prawns - standard pack,standard pack,500,g,1,8900000001060,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_tiger_prawns"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0108-A,prd_qm_coastalcut_squid_rings,Squid Rings - standard pack,standard pack,500,g,1,8900000001070,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_squid_rings"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0109-A,prd_qm_harborcatch_mackerel_cleaned,Mackerel Cleaned - standard pack,standard pack,500,g,1,8900000001080,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_mackerel_cleaned"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0110-A,prd_qm_meatbasket_surmai_steaks,Surmai Steaks - standard pack,standard pack,500,g,1,8900000001090,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_surmai_steaks"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0111-A,prd_qm_coastalcut_salmon_fillet,Salmon Fillet - standard pack,standard pack,500,g,1,8900000001100,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_salmon_fillet"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0112-A,prd_qm_harborcatch_fish_fry_cut,Fish Fry Cut - standard pack,standard pack,500,g,1,8900000001110,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_fish_fry_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0113-A,prd_qm_meatbasket_whole_crab,Whole Crab - standard pack,standard pack,500,g,1,8900000001120,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_whole_crab"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0114-A,prd_qm_coastalcut_anchovy_cleaned,Anchovy Cleaned - standard pack,standard pack,500,g,1,8900000001130,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_anchovy_cleaned"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0115-A,prd_qm_harborcatch_lamb_curry_cut,Lamb Curry Cut - standard pack,standard pack,500,g,1,8900000001140,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_lamb_curry_cut"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0116-A,prd_qm_meatbasket_mutton_mince,Mutton Mince - standard pack,standard pack,500,g,1,8900000001150,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_mutton_mince"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0117-A,prd_qm_coastalcut_mutton_chops,Mutton Chops - standard pack,standard pack,500,g,1,8900000001160,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_mutton_chops"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0118-A,prd_qm_harborcatch_turkey_slices,Turkey Slices - standard pack,standard pack,500,g,1,8900000001170,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_harborcatch_turkey_slices"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0119-A,prd_qm_meatbasket_marinated_chicken_tikka,Marinated Chicken Tikka - standard pack,standard pack,500,g,1,8900000001180,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_meatbasket_marinated_chicken_tikka"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-MTS-0120-A,prd_qm_coastalcut_fish_curry_pieces,Fish Curry Pieces - standard pack,standard pack,500,g,1,8900000001190,active,chilled,true,3,4,0207,"{""source_product_id"":""prd_qm_coastalcut_fish_curry_pieces"",""variant_type"":""standard"",""display_pack_size"":""500 g"",""storage"":""chilled""}"
QM-HOU-0121-A,prd_qm_cleanora_everyday_laundry_powder,Everyday Laundry Powder - standard pack,standard pack,500,ml,1,8900000001200,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_everyday_laundry_powder"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0122-A,prd_qm_homekind_top_load_laundry_powder,Top Load Laundry Powder - standard pack,standard pack,500,ml,1,8900000001210,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_top_load_laundry_powder"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0123-A,prd_qm_brightnest_front_load_laundry_liquid,Front Load Laundry Liquid - standard pack,standard pack,500,ml,1,8900000001220,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_front_load_laundry_liquid"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0124-A,prd_qm_cleanora_fabric_softener_fresh,Fabric Softener Fresh - standard pack,standard pack,500,ml,1,8900000001230,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_fabric_softener_fresh"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0125-A,prd_qm_homekind_delicate_garment_wash,Delicate Garment Wash - standard pack,standard pack,500,ml,1,8900000001240,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_delicate_garment_wash"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0126-A,prd_qm_brightnest_lemon_dish_gel,Lemon Dish Gel - standard pack,standard pack,500,ml,1,8900000001250,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_lemon_dish_gel"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0127-A,prd_qm_cleanora_dish_scrub_bar,Dish Scrub Bar - standard pack,standard pack,500,ml,1,8900000001260,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_dish_scrub_bar"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0128-A,prd_qm_homekind_toilet_bowl_cleaner,Toilet Bowl Cleaner - standard pack,standard pack,500,ml,1,8900000001270,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_toilet_bowl_cleaner"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0129-A,prd_qm_brightnest_bathroom_surface_cleaner,Bathroom Surface Cleaner - standard pack,standard pack,500,ml,1,8900000001280,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_bathroom_surface_cleaner"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0130-A,prd_qm_cleanora_citrus_floor_disinfectant,Citrus Floor Disinfectant - standard pack,standard pack,500,ml,1,8900000001290,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_citrus_floor_disinfectant"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0131-A,prd_qm_homekind_floral_floor_disinfectant,Floral Floor Disinfectant - standard pack,standard pack,500,ml,1,8900000001300,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_floral_floor_disinfectant"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0132-A,prd_qm_brightnest_glass_and_mirror_spray,Glass and Mirror Spray - standard pack,standard pack,500,ml,1,8900000001310,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_glass_and_mirror_spray"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0133-A,prd_qm_cleanora_kitchen_degreaser,Kitchen Degreaser - standard pack,standard pack,500,ml,1,8900000001320,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_kitchen_degreaser"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0134-A,prd_qm_homekind_stain_lift_powder,Stain Lift Powder - standard pack,standard pack,500,ml,1,8900000001330,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_stain_lift_powder"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0135-A,prd_qm_brightnest_chlorine_bleach_liquid,Chlorine Bleach Liquid - standard pack,standard pack,500,ml,1,8900000001340,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_chlorine_bleach_liquid"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0136-A,prd_qm_cleanora_drain_unblocker,Drain Unblocker - standard pack,standard pack,500,ml,1,8900000001350,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_drain_unblocker"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0137-A,prd_qm_homekind_room_freshener_linen,Room Freshener Linen - standard pack,standard pack,500,ml,1,8900000001360,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_room_freshener_linen"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0138-A,prd_qm_brightnest_mosquito_repellent_refill,Mosquito Repellent Refill - standard pack,standard pack,500,ml,1,8900000001370,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_mosquito_repellent_refill"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0139-A,prd_qm_cleanora_flying_insect_spray,Flying Insect Spray - standard pack,standard pack,500,ml,1,8900000001380,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_flying_insect_spray"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0140-A,prd_qm_homekind_cockroach_control_spray,Cockroach Control Spray - standard pack,standard pack,500,ml,1,8900000001390,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_cockroach_control_spray"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0141-A,prd_qm_brightnest_floor_wiper,Floor Wiper - standard pack,standard pack,500,ml,1,8900000001400,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_floor_wiper"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0142-A,prd_qm_cleanora_microfiber_cleaning_cloth,Microfiber Cleaning Cloth - standard pack,standard pack,500,ml,1,8900000001410,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_microfiber_cleaning_cloth"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0143-A,prd_qm_homekind_heavy_duty_garbage_bags,Heavy Duty Garbage Bags - standard pack,standard pack,500,ml,1,8900000001420,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_heavy_duty_garbage_bags"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0144-A,prd_qm_brightnest_steel_scrub_pads,Steel Scrub Pads - standard pack,standard pack,500,ml,1,8900000001430,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_steel_scrub_pads"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0145-A,prd_qm_cleanora_foam_cleaning_sponge,Foam Cleaning Sponge - standard pack,standard pack,500,ml,1,8900000001440,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_foam_cleaning_sponge"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0146-A,prd_qm_homekind_shoe_cleaning_foam,Shoe Cleaning Foam - standard pack,standard pack,500,ml,1,8900000001450,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_shoe_cleaning_foam"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0147-A,prd_qm_brightnest_wood_surface_polish,Wood Surface Polish - standard pack,standard pack,500,ml,1,8900000001460,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_wood_surface_polish"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0148-A,prd_qm_cleanora_car_dashboard_cleaner,Car Dashboard Cleaner - standard pack,standard pack,500,ml,1,8900000001470,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_cleanora_car_dashboard_cleaner"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0149-A,prd_qm_homekind_fabric_freshener,Fabric Freshener - standard pack,standard pack,500,ml,1,8900000001480,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_homekind_fabric_freshener"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-HOU-0150-A,prd_qm_brightnest_bathroom_scrub_powder,Bathroom Scrub Powder - standard pack,standard pack,500,ml,1,8900000001490,active,ambient,false,540,12,3402,"{""source_product_id"":""prd_qm_brightnest_bathroom_scrub_powder"",""variant_type"":""standard"",""display_pack_size"":""500 ml"",""storage"":""ambient""}"
QM-PER-0151-A,prd_qm_carebloom_fluoride_toothpaste,Fluoride Toothpaste - standard pack,standard pack,200,ml,1,8900000001500,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_fluoride_toothpaste"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0152-A,prd_qm_everyday_aura_fresh_mint_gel,Fresh Mint Gel - standard pack,standard pack,200,ml,1,8900000001510,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_fresh_mint_gel"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0153-A,prd_qm_softroot_sensitive_teeth_paste,Sensitive Teeth Paste - standard pack,standard pack,200,ml,1,8900000001520,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_sensitive_teeth_paste"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0154-A,prd_qm_carebloom_herbal_neem_paste,Herbal Neem Paste - standard pack,standard pack,200,ml,1,8900000001530,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_herbal_neem_paste"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0155-A,prd_qm_everyday_aura_kids_fruit_toothpaste,Kids Fruit Toothpaste - standard pack,standard pack,200,ml,1,8900000001540,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_kids_fruit_toothpaste"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0156-A,prd_qm_softroot_whitening_toothpaste,Whitening Toothpaste - standard pack,standard pack,200,ml,1,8900000001550,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_whitening_toothpaste"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0157-A,prd_qm_carebloom_mild_mouthwash,Mild Mouthwash - standard pack,standard pack,200,ml,1,8900000001560,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_mild_mouthwash"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0158-A,prd_qm_everyday_aura_cool_mint_mouthwash,Cool Mint Mouthwash - standard pack,standard pack,200,ml,1,8900000001570,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_cool_mint_mouthwash"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0159-A,prd_qm_softroot_soft_bristle_brush,Soft Bristle Brush - standard pack,standard pack,200,ml,1,8900000001580,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_soft_bristle_brush"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0160-A,prd_qm_carebloom_medium_bristle_brush,Medium Bristle Brush - standard pack,standard pack,200,ml,1,8900000001590,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_medium_bristle_brush"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0161-A,prd_qm_everyday_aura_tongue_cleaner,Tongue Cleaner - standard pack,standard pack,200,ml,1,8900000001600,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_tongue_cleaner"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0162-A,prd_qm_softroot_dental_floss,Dental Floss - standard pack,standard pack,200,ml,1,8900000001610,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_dental_floss"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0163-A,prd_qm_carebloom_moisture_bath_bar,Moisture Bath Bar - standard pack,standard pack,200,ml,1,8900000001620,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_moisture_bath_bar"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0164-A,prd_qm_everyday_aura_gentle_body_wash,Gentle Body Wash - standard pack,standard pack,200,ml,1,8900000001630,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_gentle_body_wash"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0165-A,prd_qm_softroot_citrus_hand_wash,Citrus Hand Wash - standard pack,standard pack,200,ml,1,8900000001640,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_citrus_hand_wash"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0166-A,prd_qm_carebloom_daily_body_lotion,Daily Body Lotion - standard pack,standard pack,200,ml,1,8900000001650,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_daily_body_lotion"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0167-A,prd_qm_everyday_aura_shea_body_cream,Shea Body Cream - standard pack,standard pack,200,ml,1,8900000001660,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_shea_body_cream"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0168-A,prd_qm_softroot_lip_balm_mint,Lip Balm Mint - standard pack,standard pack,200,ml,1,8900000001670,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_softroot_lip_balm_mint"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0169-A,prd_qm_carebloom_face_wash_foaming,Face Wash Foaming - standard pack,standard pack,200,ml,1,8900000001680,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_carebloom_face_wash_foaming"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
QM-PER-0170-A,prd_qm_everyday_aura_neem_face_wash,Neem Face Wash - standard pack,standard pack,200,ml,1,8900000001690,active,ambient,false,540,12,3306,"{""source_product_id"":""prd_qm_everyday_aura_neem_face_wash"",""variant_type"":""standard"",""display_pack_size"":""200 ml"",""storage"":""ambient""}"
